,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,base_pka,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift,amine_.C2_electrostatic_charge,amine_.C2_NMR_shift,amine_.C3_electrostatic_charge,amine_.C3_NMR_shift,amine_.C4_electrostatic_charge,amine_.C4_NMR_shift,amine_.C5_electrostatic_charge,amine_.C5_NMR_shift,amine_.C6_electrostatic_charge,amine_.C6_NMR_shift,amine_.C7_electrostatic_charge,amine_.C7_NMR_shift,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,halide_.C3_electrostatic_charge,halide_.C3_NMR_shift,halide_.C4_electrostatic_charge,halide_.C4_NMR_shift,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.C10_electrostatic_charge,ligand_.C10_NMR_shift,ligand_.C11_electrostatic_charge,ligand_.C11_NMR_shift,ligand_.C12_electrostatic_charge,ligand_.C12_NMR_shift,ligand_.C13_electrostatic_charge,ligand_.C13_NMR_shift,ligand_.C14_electrostatic_charge,ligand_.C14_NMR_shift,ligand_.C15_electrostatic_charge,ligand_.C15_NMR_shift,ligand_.C16_electrostatic_charge,ligand_.C16_NMR_shift,ligand_.C17_electrostatic_charge,ligand_.C17_NMR_shift,ligand_.C1_electrostatic_charge,ligand_.C1_NMR_shift,ligand_.C2_electrostatic_charge,ligand_.C2_NMR_shift,ligand_.C3_electrostatic_charge,ligand_.C3_NMR_shift,ligand_.C4_electrostatic_charge,ligand_.C4_NMR_shift,ligand_.C5_electrostatic_charge,ligand_.C5_NMR_shift,ligand_.C6_electrostatic_charge,ligand_.C6_NMR_shift,ligand_.C7_electrostatic_charge,ligand_.C7_NMR_shift,ligand_.C8_electrostatic_charge,ligand_.C8_NMR_shift,ligand_.C9_electrostatic_charge,ligand_.C9_NMR_shift,ligand_.P1_electrostatic_charge,Additive_molecular_weight,Additive_molecular_volume,Additive_surface_area,Additive_ovality,Additive_hardness,Additive_dipole_moment,Additive_electronegativity,Additive_E_HOMO,Additive_E_LOMO,Additive_.C3_electrostatic_charge,Additive_.C3_NMR_shift,Additive_.C4_electrostatic_charge,Additive_.C4_NMR_shift,Additive_.C5_electrostatic_charge,Additive_.C5_NMR_shift,Additive_.N1_electrostatic_charge,Additive_.O1_electrostatic_charge
3639,83.0419,Nc1ccc(C)cc1.Ic1cccnc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.Fc1cccc(F)c1-c1ccno1,CS(=O)C,CN1CCCN2C1=NCCC2,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,3825,60.0,25.49,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,204.93885,118.02,136.84,1.176,0.21346,2.2229,0.12986,-0.34332,0.0836,-0.557,-332.15,0.392,-60.97,-0.536,444.44,0.439,-518.28,181.03392,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,181.03392,163.12,178.86,1.239,0.19618,3.9401,0.12685,-0.32303,0.06933,0.219,142.55,-0.512,99.96,0.486,155.9,-0.339,-0.052
3640,17.35438,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,3826,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,179.99536,118.02,136.84,1.176,0.22692,0.7757,0.13118,-0.35811,0.09574,0.128,139.77,-0.139,122.5,-0.154,120.97,0.07,124.83,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3641,28.92941,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,3827,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,223.94485,118.02,136.84,1.176,0.2235,0.9242,0.1294,-0.3529,0.0941,-0.093,138.83,0.015,125.65,-0.223,120.95,0.13,125.53,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3642,34.708,Nc1ccc(C)cc1.Ic1ccc(C(F)(F)F)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,3828,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,271.93098,118.02,136.84,1.176,0.21269,2.4152,0.14347,-0.35615,0.06922,-0.183,48.97,0.061,111.35,-0.245,181.37,0.153,2032.0,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3643,0.57219,Nc1ccc(C)cc1.Clc1ccc(OC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3829,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,142.01854,118.02,136.84,1.176,0.21902,2.8961,0.09251,-0.31154,0.12651,0.021,127.68,-0.045,123.14,-0.405,112.08,0.517,149.13,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3644,38.02063,Nc1ccc(C)cc1.Brc1ccc(OC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3830,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,185.96803,118.02,136.84,1.176,0.21782,2.8196,0.09164,-0.30946,0.12619,-0.101,125.44,0.04,126.17,-0.394,112.39,0.497,149.68,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3645,38.77001,Nc1ccc(C)cc1.Ic1ccc(OC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,COC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3831,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,233.95416,118.02,136.84,1.176,0.20472,2.8188,0.10997,-0.31469,0.09475,-0.377,-625.55,0.195,15.99,-0.509,54.25,0.617,739.36,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3646,13.95906,Nc1ccc(C)cc1.Clc1ccc(CC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3832,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,140.03928,118.02,136.84,1.176,0.22653,2.3278,0.09644,-0.32298,0.13009,0.186,134.17,-0.205,122.17,-0.156,122.67,0.125,135.26,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3647,60.55316,Nc1ccc(C)cc1.Brc1ccc(CC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3833,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,183.98876,118.02,136.84,1.176,0.22434,2.2358,0.09581,-0.32015,0.12854,-0.025,132.85,-0.058,125.36,-0.211,122.91,0.167,136.02,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3648,63.14361,Nc1ccc(C)cc1.Ic1ccc(CC)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,CCC1=CC=C(C=C1)NC2=CC=C(C=C2)C,3834,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,231.9749,118.02,136.84,1.176,0.20784,2.267,0.11256,-0.3204,0.09528,-0.139,-339.2,0.009,123.94,-0.248,422.73,0.2,2119.19,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3649,41.14461,Nc1ccc(C)cc1.Clc1ccccn1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,3835,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,113.00323,118.02,136.84,1.176,0.22748,3.5201,0.12176,-0.34924,0.10572,0.537,154.47,-0.436,118.48,0.194,129.84,-0.432,114.94,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3650,47.20893,Nc1ccc(C)cc1.Brc1ccccn1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,3836,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,156.95271,118.02,136.84,1.176,0.22483,3.407,0.11981,-0.34464,0.10502,0.362,156.88,-0.338,122.34,0.204,129.62,-0.448,115.4,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3651,58.17261,Nc1ccc(C)cc1.Ic1ccccn1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC=NC(=C1)NC2=CC=C(C=C2)C,3837,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,204.93885,118.02,136.84,1.176,0.21635,3.6166,0.12505,-0.34139,0.0913,0.194,-1201.76,-0.304,178.22,0.217,256.46,-0.442,686.89,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3652,13.53376,Nc1ccc(C)cc1.Clc1cccnc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,3838,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,113.00323,118.02,136.84,1.176,0.22632,2.0883,0.12138,-0.3477,0.10495,-0.127,134.48,0.125,127.98,-0.407,117.1,0.365,140.61,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3653,53.60304,Nc1ccc(C)cc1.Brc1cccnc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,3839,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,156.95271,118.02,136.84,1.176,0.22395,2.0324,0.11947,-0.34342,0.10448,-0.304,133.69,0.24,131.13,-0.443,117.61,0.386,141.06,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3654,58.45829,Nc1ccc(C)cc1.Ic1cccnc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC,C1=CC(=CN=C1)NC2=CC=C(C=C2)C,3840,60.0,32.94,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,204.93885,118.02,136.84,1.176,0.21346,2.2229,0.12986,-0.34332,0.0836,-0.557,-332.15,0.392,-60.97,-0.536,444.44,0.439,-518.28,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3655,5.4926,Nc1ccc(C)cc1.Clc1ccc(C(F)(F)F)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,3841,60.0,24.31,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,179.99536,118.02,136.84,1.176,0.22692,0.7757,0.13118,-0.35811,0.09574,0.128,139.77,-0.139,122.5,-0.154,120.97,0.07,124.83,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
3656,30.47937,Nc1ccc(C)cc1.Brc1ccc(C(F)(F)F)cc1.CC(C)c1cc(C(C)C)c(-c2c(OC)ccc(OC)c2P(C(C)(C)C)C(C)(C)C)c(C(C)C)c1.c1ccccc1CN(Cc1ccccc1)c1ccno1,CS(=O)C,CC(C)(C)N=C(N(C)C)N(C)C,C1=CC(=CC=C1C(F)(F)F)NC2=CC=C(C=C2)C,3842,60.0,24.31,107.0735,139.01528,284.39349,0.47628,0.20991,1.7493,0.05776,-0.26766,0.15215,-1.16695,179.6778,0.07325,109.2864,0.66837,127.3793,-0.13619,115.8895,-0.13602,115.8853,-0.38568,96.2256,-0.38574,96.2369,-0.16118,13.5576,223.94485,118.02,136.84,1.176,0.2235,0.9242,0.1294,-0.3529,0.0941,-0.093,138.83,0.015,125.65,-0.223,120.95,0.13,125.53,264.12626,0.19748,3.8015,0.08339,-0.28087,0.11409,0.136,139.15,-0.326,114.15,0.056,141.06,0.629,34.2,0.468,38.4,0.667,33.74,1.325,40.22,1.029,41.46,0.22,126.51,0.018,148.46,-0.161,101.52,-0.37,104.91,0.424,145.54,-0.285,138.29,-0.014,129.92,0.033,141.07,-0.372,117.62,-0.741,264.12626,288.72,304.03,1.439,0.21552,3.9803,0.08507,-0.30058,0.13045,0.229,143.71,-0.596,76.56,0.55,161.14,-0.379,-0.089
