,yield,reactant_smiles,solvent_smiles,base_smiles,product_smiles,id,temperature,reaction_scale,base_amount,reaction_volume,solvent_1,solvent_2,amine_molecular_weight,amine_molecular_volume,amine_surface_area,amine_ovality,amine_hardness,amine_dipole_moment,amine_electronegativity,amine_E_HOMO,amine_E_LOMO,amine_V0_frequency,amine_V0_intensity,amine_V1_frequency,amine_V1_intensity,amine_V2_frequency,amine_V2_intensity,halide_molecular_weight,halide_molecular_volume,halide_surface_area,halide_ovality,halide_hardness,halide_dipole_moment,halide_electronegativity,halide_E_HOMO,halide_E_LOMO,halide_V0_frequency,halide_V0_intensity,halide_V1_frequency,halide_V1_intensity,halide_V2_frequency,halide_V2_intensity,ligand_molecular_weight,ligand_hardness,ligand_dipole_moment,ligand_electronegativity,ligand_E_HOMO,ligand_E_LOMO,ligand_.P1_electrostatic_charge,ligand_.P1_NMR_shift,halide_.C1_electrostatic_charge,halide_.C1_NMR_shift,amine_.N1_electrostatic_charge,amine_.N1_NMR_shift,halide_.C2_electrostatic_charge,halide_.C2_NMR_shift,amine_.C1_electrostatic_charge,amine_.C1_NMR_shift
420,32.03,C1C[C@@H](C2=NC(=NN2C1)N)C3=CC=C(C=C3)F.CN(C)C(=O)CC1=CC=C(C=C1)Br.C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN(C)C(=O)CC1=CC=C(C=C1)NC2=NN3CCCC(C3=N2)C4=CC=C(C=C4)F,547,120.0,0.0004,4e-05,0.003,2.25,0.73,232.26,283.21654,583.71985,0.60829,0.22098,2.2438,0.10331,-0.3243,0.11767,0.0,0.0,0.0,0.0,0.0,0.0,242.11,263.85254,465.4061,0.50844,0.22515,3.7066,0.10648,-0.33162,0.11867,1749.6753,281.502,567.0278,12.394,713.7677,10.3957,350.5,0.08518,1.0986,0.10218,-0.18736,-0.017,0.40051,315.5936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,69.57,CN1C=C(C=N1)C2=C(N=C(C=C2)N)OC.CN1CC(OC2=C(C1)C=CC(=N2)Cl)C3CC(C3)(F)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],CN1CC(OC2=C(C1)C=CC(=N2)NC3=NC(=C(C=C3)C4=CN(N=C4)C)OC)C5CC(C5)(F)F,552,145.0,0.00055,0.00072,0.015,2.25,0.73,204.23,254.20956,512.95868,0.57447,0.19523,2.8798,0.07348,-0.26871,0.12175,0.0,0.0,0.0,0.0,0.0,0.0,288.72,346.35337,654.33569,0.59626,0.22349,5.8184,0.12398,-0.34747,0.09952,1080.553,126.5238,573.9356,6.3819,887.2565,7.3846,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,93.49,C1=CC(=NC(=C1)Cl)Cl.C1=CC(=C(C=C1Cl)N)C#N.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,CC1=CC=CC=C1,C(=O)([O-])[O-].[K+].[K+],C1=CC(=NC(=C1)Cl)NC2=C(C=CC(=C2)Cl)C#N,553,112.0,0.0135,0.0405,0.1,2.38,-0.36,147.99,140.88177,288.73993,0.47928,0.22546,3.8773,0.14014,-0.36561,0.08532,0.0,0.0,0.0,0.0,0.0,0.0,152.58,160.09963,353.07062,0.53817,0.19873,2.6724,0.12116,-0.31989,0.07757,928.5843,70.4235,612.7246,2.265,250.6201,1.1866,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,-0.69546,429.7725,0.0,0.0,0.0,0.0
423,78.45,CC1=C(C=CC(=N1)S(=O)(=O)C)N.CC(C)OC(=O)N1CCC(CC1)OC2=C(C(=NC=N2)Cl)OC.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3OC4=CC=CC=C4P(C5=CC=CC=C5)C6=CC=CC=C6,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=C(C=CC(=N1)S(=O)(=O)C)NC2=C(C(=NC=N2)OC3CCN(CC3)C(=O)OC(C)C)OC,554,60.0,0.0127,0.0191,0.005,2.38,-0.36,186.23,208.61176,413.35901,0.52814,0.21197,7.8679,0.1244,-0.33637,0.08758,0.0,0.0,0.0,0.0,0.0,0.0,329.78,422.82962,753.65131,0.60123,0.22638,3.3879,0.13551,-0.36189,0.09087,792.3979,10.3884,1606.5914,20.9759,615.4186,11.091,538.6,0.05451,0.6243,0.10184,-0.15634,-0.04733,0.29836,7.7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,49.95,CC1=C(C=CC(=N1)S(=O)(=O)C)N.CC(C)OC(=O)N1CCC(CC1)OC2=C(C(=NC=N2)Cl)OC.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3OC4=CC=CC=C4P(C5=CC=CC=C5)C6=CC=CC=C6,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=C(C=CC(=N1)S(=O)(=O)C)NC2=C(C(=NC=N2)OC3CCN(CC3)C(=O)OC(C)C)OC,555,60.0,0.00096,0.00145,0.001,2.38,-0.36,186.23,208.61176,413.35901,0.52814,0.21197,7.8679,0.1244,-0.33637,0.08758,0.0,0.0,0.0,0.0,0.0,0.0,329.78,422.82962,753.65131,0.60123,0.22638,3.3879,0.13551,-0.36189,0.09087,792.3979,10.3884,1606.5914,20.9759,615.4186,11.091,538.6,0.05451,0.6243,0.10184,-0.15634,-0.04733,0.29836,7.7356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,C1=CC=C(C=C1)CN.C1=CN=C(C=C1Cl)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,CC(C)(C)[O-].[Na+],C1=CC=C(C=C1)CNC2=NC=CC(=C2)Cl,557,80.0,0.00101,0.00202,0.004,7.2,0.45,107.15,150.37861,284.39349,0.45197,0.23283,1.4438,0.08662,-0.31945,0.14621,0.0,0.0,0.0,0.0,0.0,0.0,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915,0.0,0.0,-1.05403,152.2662,-0.46556,109.5105,0.0,0.0
426,0.0,C1=CC=C(C=C1)CN.C1=CN=C(C=C1Cl)Cl.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],C1=CC=C(C=C1)CNC2=NC=CC(=C2)Cl,558,100.0,0.00101,0.00203,0.005,2.25,0.73,107.15,150.37861,284.39349,0.45197,0.23283,1.4438,0.08662,-0.31945,0.14621,0.0,0.0,0.0,0.0,0.0,0.0,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,-1.05403,152.2662,-0.46556,109.5105,0.0,0.0
427,0.0,CC(C)CN.C1=CN=C(C=C1Cl)Cl.CC(C1CCCC1P(C2CCCCC2)C3CCCCC3)P(C(C)(C)C)C(C)(C)C.C1CCCC1.[Fe],COCCOC,CC(C)(C)[O-].[Na+],CC(C)CNC1=NC=CC(=C1)Cl,559,80.0,0.00101,0.00202,0.004,7.2,0.45,73.14,104.29591,175.45538,0.35588,0.29184,1.4503,0.08206,-0.3739,0.20977,0.0,0.0,0.0,0.0,0.0,0.0,147.99,159.80073,288.73816,0.44066,0.22973,2.1124,0.14539,-0.37512,0.08433,202.2183,0.3341,804.1458,124.6867,402.2285,1.9345,564.6,0.01593,4.4516,0.15169,-0.16762,-0.13576,0.47376,-583.915,0.0,0.0,-1.1825,146.1248,-0.46556,109.5105,0.0,0.0
428,59.07,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)Br.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,561,100.0,5e-05,7e-05,0.001,2.38,-0.36,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,263.13,278.44238,544.177,0.57354,0.22095,1.6742,0.09942,-0.32037,0.12152,629.5001,7.4979,1053.9017,55.815,1062.3014,30.4198,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337,0.0,0.0,-0.61189,255.0193,0.0,0.0,0.0,0.0
429,62.48,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)Br.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,562,80.0,0.0242,0.0338,0.2,2.38,-0.36,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,263.13,278.44238,544.177,0.57354,0.22095,1.6742,0.09942,-0.32037,0.12152,629.5001,7.4979,1053.9017,55.815,1062.3014,30.4198,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337,0.0,0.0,-0.61189,255.0193,0.0,0.0,0.0,0.0
430,61.99,C1CNC1.C1=CC(=CC=C1C#N)Br.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],C1CN(C1)C2=CC=C(C=C2)C#N,563,100.0,0.0149,0.0003,0.01,2.38,-0.36,57.09,70.04816,139.14098,0.36799,0.2925,1.3097,0.07006,-0.36256,0.22244,0.0,0.0,0.0,0.0,0.0,0.0,182.02,169.66622,327.39984,0.4801,0.21075,3.0028,0.14342,-0.35418,0.06733,1331.0435,1.648,229.3271,2.5309,263.2294,0.3663,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,-1.01758,154.8112,0.0,0.0,0.0,0.0
431,92.54,CC(C)(C)OC(=O)N1CCNCC1.CC1=C(C=CC=N1)Br.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=C(C=CC=N1)N2CCN(CC2)C(=O)OC(C)(C)C,565,100.0,0.00581,0.00872,0.027,2.38,-0.36,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,0.0,0.0,0.0,0.0,0.0,0.0,172.02,179.15975,291.09097,0.41164,0.22545,1.4098,0.11794,-0.34339,0.10751,1040.5371,77.0156,670.0294,5.4442,304.6915,3.7571,466.6,0.0883,1.5756,0.09304,-0.18134,-0.00474,0.40377,317.0653,0.25334,121.2942,0.0,0.0,0.0,0.0,0.0,0.0
432,82.86,CC(C)(C)OC(=O)N1CCNCC1.CC1=C(C=CC=N1)Br.CC(C)OC1=C(C(=CC=C1)OC(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=C(C=CC=N1)N2CCN(CC2)C(=O)OC(C)(C)C,566,100.0,0.0116,0.0174,0.04,2.38,-0.36,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,0.0,0.0,0.0,0.0,0.0,0.0,172.02,179.15975,291.09097,0.41164,0.22545,1.4098,0.11794,-0.34339,0.10751,1040.5371,77.0156,670.0294,5.4442,304.6915,3.7571,466.6,0.0883,1.5756,0.09304,-0.18134,-0.00474,0.40377,317.0653,0.25334,121.2942,0.0,0.0,0.0,0.0,0.0,0.0
433,65.49,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.COC1=CC(=CC=C1)Br.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OC)C=C(C=C2)OC(F)(F)F,567,120.0,0.00011,0.00015,0.001,2.38,-0.36,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,187.03,173.21488,326.25162,0.47186,0.22238,1.6213,0.0992,-0.32158,0.12318,582.8871,0.3014,1294.666,180.663,1625.3084,78.0112,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337,0.0,0.0,-0.61189,255.0193,0.0,0.0,0.0,0.0
434,61.61,C[C@@H]1CNC[C@@H](N1)C.C1=CC(=CC=C1Br)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)Br,568,90.0,0.0283,0.0424,0.3,2.25,0.73,114.19,168.03388,278.2811,0.41071,0.28634,0.0399,0.06639,-0.35273,0.21995,0.0,0.0,0.0,0.0,0.0,0.0,282.9,161.01295,310.16385,0.47098,0.20853,0.0406,0.12279,-0.33132,0.08575,271.6242,0.0001,1291.8628,0.3115,153.4774,0.5998,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,44.14,C[C@@H]1CNC[C@@H](N1)C.C1=CC(=CC=C1Br)I.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,CC(C)(C)[O-].[Na+],C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)Br,569,90.0,0.00353,0.0053,0.04,2.25,0.73,114.19,168.03388,278.2811,0.41071,0.28634,0.0399,0.06639,-0.35273,0.21995,0.0,0.0,0.0,0.0,0.0,0.0,282.9,161.01295,310.16385,0.47098,0.20853,0.0406,0.12279,-0.33132,0.08575,271.6242,0.0001,1291.8628,0.3115,153.4774,0.5998,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,59.39,C[C@H](CN)O[Si](C)(C)C(C)(C)C.C1=CC(=C(C(=C1)F)C2=CC=C(C=C2)Br)F.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CC1=CC=CC=C1,C(=O)([O-])[O-].[Cs+].[Cs+],C[C@H](CNC1=CC=C(C=C1)C2=C(C=CC=C2F)F)O[Si](C)(C)C(C)(C)C,570,120.0,0.00134,0.00201,0.01,2.38,-0.36,189.37,305.87014,441.5079,0.43708,0.28424,0.5027,0.09112,-0.37535,0.19312,0.0,0.0,0.0,0.0,0.0,0.0,269.08,262.72335,533.13379,0.5841,0.20051,2.9483,0.11863,-0.31915,0.08188,184.7018,0.526,260.0974,0.2486,143.1587,0.7362,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877,0.0,0.0,-1.18983,148.0331,0.0,0.0,0.0,0.0
437,66.17,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,571,100.0,0.00223,0.00019,0.022,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
438,71.91,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,572,100.0,0.00035,3e-05,0.002,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
439,67.33,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,573,100.0,0.0037,0.00032,0.036,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
440,52.18,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,574,100.0,0.00056,6e-05,0.008,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
441,65.89,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,575,100.0,0.00056,6e-05,0.008,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
442,67.04,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,576,100.0,0.00251,0.00025,0.0161,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
443,56.04,COC(=O)C1=CC2=C(C(=C1)C3CCCN3)OC(=CC2=O)N4CCOCC4.C1=C(C=C(C=C1F)Br)F.CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C,C1COCCO1,C(=O)([O-])[O-].[Cs+].[Cs+],COC(=O)C1=CC2=C(C(=C1)C3CCCN3C4=CC(=CC(=C4)F)F)OC(=CC2=O)N5CCOCC5,577,100.0,0.0391,0.0586,0.25,2.25,0.73,358.4,461.04782,895.59613,0.67442,0.20572,4.9971,0.12281,-0.32853,0.08291,0.0,0.0,0.0,0.0,0.0,0.0,192.99,154.07008,315.20963,0.49291,0.231,0.2391,0.13398,-0.36497,0.09702,841.8622,86.2622,188.3076,0.1594,155.7669,0.1056,578.6,0.0788,0.3464,0.10129,-0.18009,-0.02249,0.43995,226.1751,0.22322,124.6624,-0.80493,183.5314,0.0,0.0,0.0,0.0
444,40.17,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)I.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,C1COCCO1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,578,120.0,0.00014,0.00019,0.0009,2.25,0.73,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,310.13,328.52873,550.42169,0.51955,0.20705,1.695,0.1101,-0.31715,0.09695,1109.2891,16.7415,640.2998,6.9765,842.1652,2.422,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337,0.0,0.0,-0.61189,255.0193,0.0,0.0,0.0,0.0
445,10.45,CC1=CC2=C(N1)C=C(C=C2)OC(F)(F)F.C1=CC=C(C=C1)COC2=CC(=CC=C2)I.CC(C)(C)P(C1=CC=CC=C1C2=CC=CC=C2)C(C)(C)C,CC1=CC=CC=C1,CC(C)(C)[O-].[Na+],CC1=CC2=C(N1C3=CC(=CC=C3)OCC4=CC=CC=C4)C=C(C=C2)OC(F)(F)F,579,120.0,0.00047,0.00065,0.003,2.38,-0.36,215.17,245.40518,503.85736,0.5777,0.20192,3.842,0.0873,-0.28921,0.11462,0.0,0.0,0.0,0.0,0.0,0.0,310.13,328.52873,550.42169,0.51955,0.20705,1.695,0.1101,-0.31715,0.09695,1109.2891,16.7415,640.2998,6.9765,842.1652,2.422,298.4,0.07567,1.0505,0.09349,-0.16916,-0.01782,0.35687,307.6337,0.0,0.0,-0.61189,255.0193,0.0,0.0,0.0,0.0
446,82.28,CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1CN2.C1=C(C=NC=C1Br)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CC2CC1CN2C3=CN=CC(=C3)C(F)(F)F,580,80.0,0.0015,0.00602,0.0075,2.25,0.73,198.26,318.17502,481.61652,0.46442,0.276,1.5792,0.07392,-0.34992,0.20208,0.0,0.0,0.0,0.0,0.0,0.0,225.99,194.73265,372.5632,0.49838,0.2235,0.9066,0.15224,-0.37574,0.07126,823.8935,33.1309,294.8832,0.6117,123.074,0.7525,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,85.94,CC(C)(C)OC(=O)N1CCNCC1.C1=C(C=NC=C1Br)C(F)(F)F.C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8,C1COCCO1,CC(C)(C)[O-].[Na+],CC(C)(C)OC(=O)N1CCN(CC1)C2=CN=CC(=C2)C(F)(F)F,582,80.0,0.00221,0.00885,0.0107,2.25,0.73,186.25,242.71504,445.29718,0.51432,0.28237,2.4097,0.07371,-0.35608,0.20867,0.0,0.0,0.0,0.0,0.0,0.0,225.99,194.73265,372.5632,0.49838,0.2235,0.9066,0.15224,-0.37574,0.07126,823.8935,33.1309,294.8832,0.6117,123.074,0.7525,622.7,0.07101,1.2076,0.11505,-0.18606,-0.04403,0.36563,220.8744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,39.17,CCNCC.C1=CC(=CC=C1C#N)Br.CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C,CC#N,C(=O)([O-])[O-].[K+].[K+],CCN(CC)C1=CC=C(C=C1)C#N,585,160.0,0.011,0.033,0.01,37.5,0.91,73.14,133.70973,175.45482,0.30156,0.2917,0.893,0.06588,-0.35758,0.22582,0.0,0.0,0.0,0.0,0.0,0.0,182.02,169.66622,327.39984,0.4801,0.21075,3.0028,0.14342,-0.35418,0.06733,1331.0435,1.648,229.3271,2.5309,263.2294,0.3663,476.7,0.08791,1.327,0.10312,-0.19104,-0.01521,0.40745,312.877,0.0,0.0,-1.00167,181.1183,0.0,0.0,0.0,0.0
